datahora,Qobs,Qsim
2018-07-07 00:00:00+00:00,28.098,19.386
2018-07-07 06:00:00+00:00,27.853,18.993
2018-07-07 12:00:00+00:00,27.930,18.608
2018-07-07 18:00:00+00:00,27.548,18.233
2018-07-08 00:00:00+00:00,27.110,17.860
2018-07-08 06:00:00+00:00,27.005,17.491
2018-07-08 12:00:00+00:00,27.047,17.128
2018-07-08 18:00:00+00:00,26.143,16.770
2018-07-09 00:00:00+00:00,26.423,16.493
2018-07-09 06:00:00+00:00,26.345,16.709
2018-07-09 12:00:00+00:00,25.918,16.907
2018-07-09 18:00:00+00:00,25.457,16.906
2018-07-10 00:00:00+00:00,26.220,16.786
2018-07-10 06:00:00+00:00,27.058,16.611
2018-07-10 12:00:00+00:00,27.545,16.388
2018-07-10 18:00:00+00:00,27.293,16.154
2018-07-11 00:00:00+00:00,26.638,15.909
2018-07-11 06:00:00+00:00,26.165,15.655
2018-07-11 12:00:00+00:00,25.728,15.410
2018-07-11 18:00:00+00:00,25.380,15.163
2018-07-12 00:00:00+00:00,25.693,14.908
2018-07-12 06:00:00+00:00,25.982,14.651
2018-07-12 12:00:00+00:00,26.078,14.391
2018-07-12 18:00:00+00:00,25.657,14.139
2018-07-13 00:00:00+00:00,24.602,13.886
2018-07-13 06:00:00+00:00,23.440,13.631
2018-07-13 12:00:00+00:00,23.263,13.383
2018-07-13 18:00:00+00:00,23.653,13.143
2018-07-14 00:00:00+00:00,24.170,12.902
2018-07-14 06:00:00+00:00,24.210,12.667
2018-07-14 12:00:00+00:00,23.797,12.437
2018-07-14 18:00:00+00:00,23.472,12.211
2018-07-15 00:00:00+00:00,23.415,11.990
2018-07-15 06:00:00+00:00,23.395,11.773
2018-07-15 12:00:00+00:00,23.442,11.543
2018-07-15 18:00:00+00:00,22.845,11.340
2018-07-16 00:00:00+00:00,22.783,11.140
2018-07-16 06:00:00+00:00,22.460,10.945
2018-07-16 12:00:00+00:00,22.365,10.753
2018-07-16 18:00:00+00:00,22.018,10.566
2018-07-17 00:00:00+00:00,22.123,10.384
2018-07-17 06:00:00+00:00,22.067,10.207
2018-07-17 12:00:00+00:00,21.992,10.033
2018-07-17 18:00:00+00:00,22.012,9.865
2018-07-18 00:00:00+00:00,21.845,9.701
2018-07-18 06:00:00+00:00,21.810,9.542
2018-07-18 12:00:00+00:00,21.977,9.387
2018-07-18 18:00:00+00:00,22.150,9.240
2018-07-19 00:00:00+00:00,22.005,9.096
2018-07-19 06:00:00+00:00,21.958,8.956
2018-07-19 12:00:00+00:00,22.152,8.824
2018-07-19 18:00:00+00:00,22.012,8.695
2018-07-20 00:00:00+00:00,21.445,8.567
2018-07-20 06:00:00+00:00,20.610,8.442
2018-07-20 12:00:00+00:00,20.317,8.325
2018-07-20 18:00:00+00:00,20.220,8.185
2018-07-21 00:00:00+00:00,20.113,8.033
2018-07-21 06:00:00+00:00,19.747,7.921
2018-07-21 12:00:00+00:00,19.180,7.816
2018-07-21 18:00:00+00:00,19.257,7.714
2018-07-22 00:00:00+00:00,19.915,7.614
2018-07-22 06:00:00+00:00,20.357,7.519
2018-07-22 12:00:00+00:00,20.707,7.432
2018-07-22 18:00:00+00:00,21.210,7.345
2018-07-23 00:00:00+00:00,21.690,7.238
2018-07-23 06:00:00+00:00,21.710,7.145
2018-07-23 12:00:00+00:00,21.795,7.060
2018-07-23 18:00:00+00:00,21.615,6.978
2018-07-24 00:00:00+00:00,21.398,6.899
2018-07-24 06:00:00+00:00,21.063,6.821
2018-07-24 12:00:00+00:00,20.825,6.742
2018-07-24 18:00:00+00:00,21.273,6.680
2018-07-25 00:00:00+00:00,21.807,6.620
2018-07-25 06:00:00+00:00,22.122,6.593
2018-07-25 12:00:00+00:00,22.072,6.613
2018-07-25 18:00:00+00:00,22.105,6.646
2018-07-26 00:00:00+00:00,21.552,6.649
2018-07-26 06:00:00+00:00,21.002,6.630
2018-07-26 12:00:00+00:00,20.795,6.599
2018-07-26 18:00:00+00:00,21.055,6.573
2018-07-27 00:00:00+00:00,20.942,6.539
2018-07-27 06:00:00+00:00,21.180,6.500
2018-07-27 12:00:00+00:00,21.453,6.467
2018-07-27 18:00:00+00:00,21.667,6.433
2018-07-28 00:00:00+00:00,21.888,6.394
2018-07-28 06:00:00+00:00,22.000,6.352
2018-07-28 12:00:00+00:00,22.083,6.309
2018-07-28 18:00:00+00:00,22.350,6.264
2018-07-29 00:00:00+00:00,21.835,6.220
2018-07-29 06:00:00+00:00,21.422,6.175
2018-07-29 12:00:00+00:00,21.153,6.131
2018-07-29 18:00:00+00:00,20.560,6.084
2018-07-30 00:00:00+00:00,21.575,7.223
2018-07-30 06:00:00+00:00,21.592,8.037
2018-07-30 12:00:00+00:00,21.558,8.461
2018-07-30 18:00:00+00:00,21.547,8.724
2018-07-31 00:00:00+00:00,21.558,8.897
2018-07-31 06:00:00+00:00,21.975,9.105
2018-07-31 12:00:00+00:00,22.413,9.242
2018-07-31 18:00:00+00:00,22.823,9.320
2018-08-01 00:00:00+00:00,22.765,9.359
2018-08-01 06:00:00+00:00,22.695,9.381
2018-08-01 12:00:00+00:00,22.570,9.381
2018-08-01 18:00:00+00:00,22.343,9.358
2018-08-02 00:00:00+00:00,21.745,9.320
2018-08-02 06:00:00+00:00,21.540,9.273
2018-08-02 12:00:00+00:00,21.578,9.215
2018-08-02 18:00:00+00:00,21.692,9.147
2018-08-03 00:00:00+00:00,21.167,9.076
2018-08-03 06:00:00+00:00,20.692,9.001
2018-08-03 12:00:00+00:00,20.552,8.931
2018-08-03 18:00:00+00:00,20.892,8.877
2018-08-04 00:00:00+00:00,20.763,8.777
2018-08-04 06:00:00+00:00,20.728,8.646
2018-08-04 12:00:00+00:00,20.910,8.498
2018-08-04 18:00:00+00:00,21.098,8.410
2018-08-05 00:00:00+00:00,20.662,8.321
2018-08-05 06:00:00+00:00,20.452,8.232
2018-08-05 12:00:00+00:00,20.638,8.142
2018-08-05 18:00:00+00:00,20.280,8.051
2018-08-06 00:00:00+00:00,20.343,7.959
2018-08-06 06:00:00+00:00,20.300,7.868
2018-08-06 12:00:00+00:00,20.462,7.777
2018-08-06 18:00:00+00:00,20.548,7.686
2018-08-07 00:00:00+00:00,20.677,7.596
2018-08-07 06:00:00+00:00,20.750,7.501
2018-08-07 12:00:00+00:00,21.090,7.412
2018-08-07 18:00:00+00:00,21.258,7.325
2018-08-08 00:00:00+00:00,21.122,7.240
2018-08-08 06:00:00+00:00,20.953,7.155
2018-08-08 12:00:00+00:00,20.948,7.073
2018-08-08 18:00:00+00:00,21.050,6.991
2018-08-09 00:00:00+00:00,20.915,7.525
2018-08-09 06:00:00+00:00,20.390,7.865
2018-08-09 12:00:00+00:00,19.875,8.052
2018-08-09 18:00:00+00:00,19.427,8.152
2018-08-10 00:00:00+00:00,19.120,8.197
2018-08-10 06:00:00+00:00,19.243,8.210
2018-08-10 12:00:00+00:00,19.438,8.200
2018-08-10 18:00:00+00:00,19.683,8.174
2018-08-11 00:00:00+00:00,19.992,8.138
2018-08-11 06:00:00+00:00,19.995,8.081
2018-08-11 12:00:00+00:00,20.032,8.025
2018-08-11 18:00:00+00:00,20.227,7.963
2018-08-12 00:00:00+00:00,20.053,7.896
2018-08-12 06:00:00+00:00,19.947,7.852
2018-08-12 12:00:00+00:00,20.078,7.800
2018-08-12 18:00:00+00:00,20.020,7.736
2018-08-13 00:00:00+00:00,19.815,7.666
2018-08-13 06:00:00+00:00,18.848,7.598
2018-08-13 12:00:00+00:00,17.985,7.525
2018-08-13 18:00:00+00:00,17.540,7.450
2018-08-14 00:00:00+00:00,17.522,7.372
2018-08-14 06:00:00+00:00,17.252,7.294
2018-08-14 12:00:00+00:00,17.110,7.219
2018-08-14 18:00:00+00:00,17.433,7.143
2018-08-15 00:00:00+00:00,18.112,7.066
2018-08-15 06:00:00+00:00,18.703,6.989
2018-08-15 12:00:00+00:00,19.350,6.916
2018-08-15 18:00:00+00:00,19.812,6.842
2018-08-16 00:00:00+00:00,19.822,6.766
2018-08-16 06:00:00+00:00,19.490,6.692
2018-08-16 12:00:00+00:00,19.622,6.623
2018-08-16 18:00:00+00:00,19.062,6.555
2018-08-17 00:00:00+00:00,18.507,6.487
2018-08-17 06:00:00+00:00,17.582,6.423
2018-08-17 12:00:00+00:00,16.953,6.367
2018-08-17 18:00:00+00:00,16.882,6.311
2018-08-18 00:00:00+00:00,17.340,6.252
2018-08-18 06:00:00+00:00,17.575,6.192
2018-08-18 12:00:00+00:00,17.667,6.132
2018-08-18 18:00:00+00:00,17.918,6.072
2018-08-19 00:00:00+00:00,18.203,6.013
2018-08-19 06:00:00+00:00,18.275,5.955
2018-08-19 12:00:00+00:00,18.580,5.899
2018-08-19 18:00:00+00:00,18.695,5.844
2018-08-20 00:00:00+00:00,18.440,5.789
2018-08-20 06:00:00+00:00,18.118,5.736
2018-08-20 12:00:00+00:00,17.787,5.687
2018-08-20 18:00:00+00:00,17.680,5.645
2018-08-21 00:00:00+00:00,17.968,5.603
2018-08-21 06:00:00+00:00,17.923,5.560
2018-08-21 12:00:00+00:00,17.747,5.518
2018-08-21 18:00:00+00:00,17.538,5.492
2018-08-22 00:00:00+00:00,17.948,5.758
2018-08-22 06:00:00+00:00,18.493,6.042
2018-08-22 12:00:00+00:00,19.172,7.509
2018-08-22 18:00:00+00:00,19.408,8.702
2018-08-23 00:00:00+00:00,18.807,9.363
2018-08-23 06:00:00+00:00,18.413,9.773
2018-08-23 12:00:00+00:00,18.437,10.050
2018-08-23 18:00:00+00:00,18.827,10.242
2018-08-24 00:00:00+00:00,19.153,10.685
2018-08-24 06:00:00+00:00,18.882,11.073
2018-08-24 12:00:00+00:00,18.948,11.678
2018-08-24 18:00:00+00:00,20.247,13.148
2018-08-25 00:00:00+00:00,26.602,19.724
2018-08-25 06:00:00+00:00,30.827,25.667
2018-08-25 12:00:00+00:00,30.617,29.112
2018-08-25 18:00:00+00:00,32.723,31.238
2018-08-26 00:00:00+00:00,39.097,32.684
2018-08-26 06:00:00+00:00,48.743,33.681
2018-08-26 12:00:00+00:00,56.320,34.353
2018-08-26 18:00:00+00:00,58.035,34.777
2018-08-27 00:00:00+00:00,55.910,35.006
2018-08-27 06:00:00+00:00,51.157,35.078
2018-08-27 12:00:00+00:00,45.667,35.023
2018-08-27 18:00:00+00:00,41.070,34.862
2018-08-28 00:00:00+00:00,37.995,34.615
2018-08-28 06:00:00+00:00,35.662,34.295
2018-08-28 12:00:00+00:00,34.115,33.916
2018-08-28 18:00:00+00:00,32.618,33.488
2018-08-29 00:00:00+00:00,30.845,33.018
2018-08-29 06:00:00+00:00,29.338,32.514
2018-08-29 12:00:00+00:00,28.578,31.988
2018-08-29 18:00:00+00:00,27.270,31.438
2018-08-30 00:00:00+00:00,25.873,30.869
2018-08-30 06:00:00+00:00,24.438,30.287
2018-08-30 12:00:00+00:00,23.543,29.694
2018-08-30 18:00:00+00:00,22.173,29.095
2018-08-31 00:00:00+00:00,21.753,28.492
2018-08-31 06:00:00+00:00,21.048,27.886
2018-08-31 12:00:00+00:00,20.588,27.281
2018-08-31 18:00:00+00:00,19.952,26.678
2018-09-01 00:00:00+00:00,19.787,26.082
2018-09-01 06:00:00+00:00,19.337,25.489
2018-09-01 12:00:00+00:00,18.990,24.956
2018-09-01 18:00:00+00:00,20.368,26.086
2018-09-02 00:00:00+00:00,20.420,26.961
2018-09-02 06:00:00+00:00,19.897,27.987
2018-09-02 12:00:00+00:00,21.835,31.148
2018-09-02 18:00:00+00:00,26.032,35.071
2018-09-03 00:00:00+00:00,28.423,37.993
2018-09-03 06:00:00+00:00,30.885,39.911
2018-09-03 12:00:00+00:00,34.392,41.817
2018-09-03 18:00:00+00:00,42.333,44.547
2018-09-04 00:00:00+00:00,52.472,46.784
2018-09-04 06:00:00+00:00,61.097,49.598
2018-09-04 12:00:00+00:00,67.922,51.281
2018-09-04 18:00:00+00:00,73.308,52.107
2018-09-05 00:00:00+00:00,80.453,52.778
2018-09-05 06:00:00+00:00,89.700,53.064
2018-09-05 12:00:00+00:00,97.343,53.049
2018-09-05 18:00:00+00:00,100.808,52.814
2018-09-06 00:00:00+00:00,100.550,52.381
2018-09-06 06:00:00+00:00,96.978,51.845
2018-09-06 12:00:00+00:00,91.365,51.225
2018-09-06 18:00:00+00:00,85.203,50.517
2018-09-07 00:00:00+00:00,79.752,49.739
2018-09-07 06:00:00+00:00,74.528,48.905
2018-09-07 12:00:00+00:00,69.642,48.034
2018-09-07 18:00:00+00:00,64.702,47.129
2018-09-08 00:00:00+00:00,60.385,46.197
2018-09-08 06:00:00+00:00,56.270,45.248
2018-09-08 12:00:00+00:00,52.558,44.284
2018-09-08 18:00:00+00:00,49.525,43.313
2018-09-09 00:00:00+00:00,47.333,42.337
2018-09-09 06:00:00+00:00,45.263,41.360
2018-09-09 12:00:00+00:00,43.237,40.386
2018-09-09 18:00:00+00:00,41.287,39.418
2018-09-10 00:00:00+00:00,39.468,38.457
2018-09-10 06:00:00+00:00,37.585,37.505
2018-09-10 12:00:00+00:00,35.873,36.564
2018-09-10 18:00:00+00:00,34.500,35.635
2018-09-11 00:00:00+00:00,33.688,34.721
2018-09-11 06:00:00+00:00,33.118,33.822
2018-09-11 12:00:00+00:00,32.420,32.940
2018-09-11 18:00:00+00:00,31.922,32.073
2018-09-12 00:00:00+00:00,32.190,31.239
2018-09-12 06:00:00+00:00,32.020,30.483
2018-09-12 12:00:00+00:00,31.482,29.777
2018-09-12 18:00:00+00:00,30.707,29.045
2018-09-13 00:00:00+00:00,29.662,28.312
2018-09-13 06:00:00+00:00,29.217,27.681
2018-09-13 12:00:00+00:00,29.538,27.087
2018-09-13 18:00:00+00:00,29.615,26.454
2018-09-14 00:00:00+00:00,29.550,25.805
2018-09-14 06:00:00+00:00,29.313,25.223
2018-09-14 12:00:00+00:00,28.945,24.748
2018-09-14 18:00:00+00:00,28.517,24.225
2018-09-15 00:00:00+00:00,28.030,23.972
2018-09-15 06:00:00+00:00,28.125,23.811
2018-09-15 12:00:00+00:00,28.453,24.551
2018-09-15 18:00:00+00:00,28.583,25.526
2018-09-16 00:00:00+00:00,28.505,26.073
2018-09-16 06:00:00+00:00,29.098,26.226
2018-09-16 12:00:00+00:00,31.157,26.163
2018-09-16 18:00:00+00:00,32.903,25.971
2018-09-17 00:00:00+00:00,34.545,25.693
2018-09-17 06:00:00+00:00,35.697,25.363
2018-09-17 12:00:00+00:00,35.878,25.249
2018-09-17 18:00:00+00:00,35.097,25.286
2018-09-18 00:00:00+00:00,33.837,25.130
2018-09-18 06:00:00+00:00,32.758,24.986
2018-09-18 12:00:00+00:00,32.192,24.742
2018-09-18 18:00:00+00:00,31.327,24.420
2018-09-19 00:00:00+00:00,31.522,24.045
2018-09-19 06:00:00+00:00,31.352,23.635
2018-09-19 12:00:00+00:00,31.133,23.205
2018-09-19 18:00:00+00:00,30.258,22.759
2018-09-20 00:00:00+00:00,30.127,22.548
2018-09-20 06:00:00+00:00,29.502,22.260
2018-09-20 12:00:00+00:00,29.560,21.889
2018-09-20 18:00:00+00:00,29.223,21.529
2018-09-21 00:00:00+00:00,27.932,21.203
2018-09-21 06:00:00+00:00,27.050,20.831
2018-09-21 12:00:00+00:00,27.147,20.444
2018-09-21 18:00:00+00:00,26.985,20.042
2018-09-22 00:00:00+00:00,26.018,19.628
2018-09-22 06:00:00+00:00,25.512,19.208
2018-09-22 12:00:00+00:00,26.013,18.811
2018-09-22 18:00:00+00:00,25.798,18.416
2018-09-23 00:00:00+00:00,25.092,18.013
2018-09-23 06:00:00+00:00,24.692,17.608
2018-09-23 12:00:00+00:00,25.147,17.210
2018-09-23 18:00:00+00:00,25.057,16.815
2018-09-24 00:00:00+00:00,24.890,16.425
2018-09-24 06:00:00+00:00,24.532,16.039
2018-09-24 12:00:00+00:00,24.483,15.664
2018-09-24 18:00:00+00:00,23.855,15.295
2018-09-25 00:00:00+00:00,24.068,15.871
2018-09-25 06:00:00+00:00,27.258,17.980
2018-09-25 12:00:00+00:00,25.380,19.198
2018-09-25 18:00:00+00:00,24.425,19.737
2018-09-26 00:00:00+00:00,24.395,19.998
2018-09-26 06:00:00+00:00,24.588,20.118
2018-09-26 12:00:00+00:00,25.702,20.140
2018-09-26 18:00:00+00:00,26.663,20.100
2018-09-27 00:00:00+00:00,27.305,22.022
2018-09-27 06:00:00+00:00,27.558,23.205
2018-09-27 12:00:00+00:00,28.215,23.703
2018-09-27 18:00:00+00:00,29.532,23.929
2018-09-28 00:00:00+00:00,30.932,23.990
2018-09-28 06:00:00+00:00,32.265,23.939
2018-09-28 12:00:00+00:00,33.265,23.806
2018-09-28 18:00:00+00:00,33.405,23.613
2018-09-29 00:00:00+00:00,32.140,23.359
2018-09-29 06:00:00+00:00,30.930,23.104
2018-09-29 12:00:00+00:00,30.327,22.802
2018-09-29 18:00:00+00:00,30.085,22.480
2018-09-30 00:00:00+00:00,29.322,22.131
2018-09-30 06:00:00+00:00,28.848,21.763
2018-09-30 12:00:00+00:00,28.965,21.378
2018-09-30 18:00:00+00:00,29.207,20.983
2018-10-01 00:00:00+00:00,29.063,20.576
2018-10-01 06:00:00+00:00,28.595,20.167
2018-10-01 12:00:00+00:00,28.102,19.748
2018-10-01 18:00:00+00:00,27.312,19.309
2018-10-02 00:00:00+00:00,27.207,18.761
2018-10-02 06:00:00+00:00,28.302,21.312
2018-10-02 12:00:00+00:00,28.745,26.715
2018-10-02 18:00:00+00:00,31.165,31.882
2018-10-03 00:00:00+00:00,38.042,36.262
2018-10-03 06:00:00+00:00,49.472,38.895
2018-10-03 12:00:00+00:00,71.358,40.911
2018-10-03 18:00:00+00:00,88.892,45.518
2018-10-04 00:00:00+00:00,100.740,48.497
2018-10-04 06:00:00+00:00,113.703,52.792
2018-10-04 12:00:00+00:00,134.960,58.874
2018-10-04 18:00:00+00:00,146.422,64.434
2018-10-05 00:00:00+00:00,155.295,65.937
2018-10-05 06:00:00+00:00,160.707,66.092
2018-10-05 12:00:00+00:00,163.272,65.930
2018-10-05 18:00:00+00:00,162.947,65.526
2018-10-06 00:00:00+00:00,159.812,64.928
2018-10-06 06:00:00+00:00,154.837,64.188
2018-10-06 12:00:00+00:00,147.747,63.332
2018-10-06 18:00:00+00:00,139.712,62.500
2018-10-07 00:00:00+00:00,132.067,62.512
2018-10-07 06:00:00+00:00,125.707,63.295
2018-10-07 12:00:00+00:00,120.778,69.605
2018-10-07 18:00:00+00:00,122.523,85.549
2018-10-08 00:00:00+00:00,128.987,101.329
2018-10-08 06:00:00+00:00,138.890,108.829
2018-10-08 12:00:00+00:00,151.613,112.995
2018-10-08 18:00:00+00:00,163.652,112.905
2018-10-09 00:00:00+00:00,172.935,111.389
2018-10-09 06:00:00+00:00,178.905,109.589
2018-10-09 12:00:00+00:00,181.325,107.585
2018-10-09 18:00:00+00:00,180.075,105.407
2018-10-10 00:00:00+00:00,176.148,103.163
2018-10-10 06:00:00+00:00,169.802,106.454
2018-10-10 12:00:00+00:00,161.315,116.595
2018-10-10 18:00:00+00:00,152.070,120.502
2018-10-11 00:00:00+00:00,146.078,119.555
2018-10-11 06:00:00+00:00,144.860,118.163
2018-10-11 12:00:00+00:00,146.447,116.954
2018-10-11 18:00:00+00:00,147.883,117.420
2018-10-12 00:00:00+00:00,147.903,117.750
2018-10-12 06:00:00+00:00,146.070,115.271
2018-10-12 12:00:00+00:00,143.042,112.711
2018-10-12 18:00:00+00:00,139.417,110.076
2018-10-13 00:00:00+00:00,135.315,107.390
2018-10-13 06:00:00+00:00,131.045,104.696
2018-10-13 12:00:00+00:00,126.465,102.018
2018-10-13 18:00:00+00:00,123.605,104.529
2018-10-14 00:00:00+00:00,122.702,113.476
2018-10-14 06:00:00+00:00,122.358,117.167
2018-10-14 12:00:00+00:00,124.507,116.178
2018-10-14 18:00:00+00:00,129.088,115.519
2018-10-15 00:00:00+00:00,135.098,113.992
2018-10-15 06:00:00+00:00,141.332,118.208
2018-10-15 12:00:00+00:00,148.378,129.764
2018-10-15 18:00:00+00:00,156.018,135.103
2018-10-16 00:00:00+00:00,165.292,138.256
2018-10-16 06:00:00+00:00,177.012,136.739
2018-10-16 12:00:00+00:00,189.252,134.160
2018-10-16 18:00:00+00:00,199.695,131.474
2018-10-17 00:00:00+00:00,207.832,128.733
2018-10-17 06:00:00+00:00,213.277,125.792
2018-10-17 12:00:00+00:00,216.022,122.747
2018-10-17 18:00:00+00:00,216.080,119.745
2018-10-18 00:00:00+00:00,216.437,128.848
2018-10-18 06:00:00+00:00,226.232,153.762
2018-10-18 12:00:00+00:00,230.263,166.397
2018-10-18 18:00:00+00:00,232.350,174.268
2018-10-19 00:00:00+00:00,237.913,183.716
2018-10-19 06:00:00+00:00,243.873,188.511
2018-10-19 12:00:00+00:00,249.240,189.765
2018-10-19 18:00:00+00:00,253.543,186.284
2018-10-20 00:00:00+00:00,257.188,182.419
2018-10-20 06:00:00+00:00,259.453,178.357
2018-10-20 12:00:00+00:00,260.412,174.178
2018-10-20 18:00:00+00:00,259.860,169.939
2018-10-21 00:00:00+00:00,257.670,165.678
2018-10-21 06:00:00+00:00,253.813,161.425
2018-10-21 12:00:00+00:00,248.527,157.204
2018-10-21 18:00:00+00:00,242.000,153.047
2018-10-22 00:00:00+00:00,234.617,148.946
2018-10-22 06:00:00+00:00,226.292,144.910
2018-10-22 12:00:00+00:00,217.052,140.950
2018-10-22 18:00:00+00:00,206.498,137.075
2018-10-23 00:00:00+00:00,195.957,133.280
2018-10-23 06:00:00+00:00,185.710,129.577
2018-10-23 12:00:00+00:00,176.275,125.946
2018-10-23 18:00:00+00:00,167.557,122.418
2018-10-24 00:00:00+00:00,159.815,118.996
2018-10-24 06:00:00+00:00,152.737,116.137
2018-10-24 12:00:00+00:00,146.632,113.707
2018-10-24 18:00:00+00:00,140.992,111.516
2018-10-25 00:00:00+00:00,136.227,110.404
2018-10-25 06:00:00+00:00,132.070,108.789
2018-10-25 12:00:00+00:00,128.783,106.711
2018-10-25 18:00:00+00:00,126.407,104.471
2018-10-26 00:00:00+00:00,124.640,102.194
2018-10-26 06:00:00+00:00,122.815,99.878
2018-10-26 12:00:00+00:00,120.390,97.564
2018-10-26 18:00:00+00:00,116.887,95.325
2018-10-27 00:00:00+00:00,114.048,94.837
2018-10-27 06:00:00+00:00,111.068,93.861
2018-10-27 12:00:00+00:00,108.132,92.362
2018-10-27 18:00:00+00:00,105.433,90.664
2018-10-28 00:00:00+00:00,105.500,88.863
2018-10-28 06:00:00+00:00,106.657,87.022
2018-10-28 12:00:00+00:00,107.653,85.162
2018-10-28 18:00:00+00:00,106.953,83.300
2018-10-29 00:00:00+00:00,105.330,81.448
2018-10-29 06:00:00+00:00,102.468,79.657
2018-10-29 12:00:00+00:00,99.092,77.882
2018-10-29 18:00:00+00:00,95.532,76.125
2018-10-30 00:00:00+00:00,91.882,74.392
2018-10-30 06:00:00+00:00,88.462,72.689
2018-10-30 12:00:00+00:00,85.438,71.019
2018-10-30 18:00:00+00:00,82.253,69.383
2018-10-31 00:00:00+00:00,79.722,67.784
2018-10-31 06:00:00+00:00,77.748,66.222
2018-10-31 12:00:00+00:00,75.787,64.699
2018-10-31 18:00:00+00:00,74.075,65.130
2018-11-01 00:00:00+00:00,72.498,65.127
2018-11-01 06:00:00+00:00,71.290,64.522
2018-11-01 12:00:00+00:00,70.590,64.287
2018-11-01 18:00:00+00:00,70.892,63.779
2018-11-02 00:00:00+00:00,71.597,62.972
2018-11-02 06:00:00+00:00,72.078,62.020
2018-11-02 12:00:00+00:00,71.400,61.058
2018-11-02 18:00:00+00:00,70.410,60.071
2018-11-03 00:00:00+00:00,69.758,59.048
2018-11-03 06:00:00+00:00,68.660,58.004
2018-11-03 12:00:00+00:00,67.030,56.957
2018-11-03 18:00:00+00:00,65.557,58.085
2018-11-04 00:00:00+00:00,73.903,60.334
2018-11-04 06:00:00+00:00,74.247,61.402
2018-11-04 12:00:00+00:00,75.072,61.642
2018-11-04 18:00:00+00:00,75.925,61.498
2018-11-05 00:00:00+00:00,78.205,61.115
2018-11-05 06:00:00+00:00,81.903,60.575
2018-11-05 12:00:00+00:00,84.492,59.932
2018-11-05 18:00:00+00:00,84.507,59.266
2018-11-06 00:00:00+00:00,83.057,58.518
2018-11-06 06:00:00+00:00,80.530,57.705
2018-11-06 12:00:00+00:00,77.825,56.855
2018-11-06 18:00:00+00:00,74.757,55.978
2018-11-07 00:00:00+00:00,72.127,55.083
2018-11-07 06:00:00+00:00,69.478,54.176
2018-11-07 12:00:00+00:00,67.688,53.263
2018-11-07 18:00:00+00:00,65.680,52.455
2018-11-08 00:00:00+00:00,63.867,51.663
2018-11-08 06:00:00+00:00,62.235,50.853
2018-11-08 12:00:00+00:00,61.308,50.110
2018-11-08 18:00:00+00:00,59.927,49.342
2018-11-09 00:00:00+00:00,59.368,48.596
2018-11-09 06:00:00+00:00,58.618,47.841
2018-11-09 12:00:00+00:00,57.808,47.086
2018-11-09 18:00:00+00:00,57.193,46.450
2018-11-10 00:00:00+00:00,56.918,45.826
2018-11-10 06:00:00+00:00,56.337,45.181
2018-11-10 12:00:00+00:00,55.987,44.503
2018-11-10 18:00:00+00:00,55.807,43.742
2018-11-11 00:00:00+00:00,55.613,43.053
2018-11-11 06:00:00+00:00,55.233,42.299
2018-11-11 12:00:00+00:00,55.357,41.602
2018-11-11 18:00:00+00:00,55.705,40.923
2018-11-12 00:00:00+00:00,56.502,40.251
2018-11-12 06:00:00+00:00,57.078,39.588
2018-11-12 12:00:00+00:00,57.308,38.934
2018-11-12 18:00:00+00:00,57.038,38.291
2018-11-13 00:00:00+00:00,57.190,37.660
2018-11-13 06:00:00+00:00,56.997,37.042
2018-11-13 12:00:00+00:00,57.053,36.436
2018-11-13 18:00:00+00:00,56.528,35.841
2018-11-14 00:00:00+00:00,56.725,35.239
2018-11-14 06:00:00+00:00,56.503,34.646
2018-11-14 12:00:00+00:00,56.428,34.004
2018-11-14 18:00:00+00:00,55.985,34.121
2018-11-15 00:00:00+00:00,56.973,34.225
2018-11-15 06:00:00+00:00,56.867,34.100
2018-11-15 12:00:00+00:00,56.972,33.854
2018-11-15 18:00:00+00:00,56.702,33.554
2018-11-16 00:00:00+00:00,56.647,33.217
2018-11-16 06:00:00+00:00,56.597,32.856
2018-11-16 12:00:00+00:00,56.752,32.480
2018-11-16 18:00:00+00:00,56.365,32.096
2018-11-17 00:00:00+00:00,55.823,31.708
2018-11-17 06:00:00+00:00,54.933,31.205
2018-11-17 12:00:00+00:00,53.495,30.810
2018-11-17 18:00:00+00:00,51.037,30.427
2018-11-18 00:00:00+00:00,48.745,30.039
2018-11-18 06:00:00+00:00,47.170,29.648
2018-11-18 12:00:00+00:00,46.535,29.368
2018-11-18 18:00:00+00:00,47.342,30.162
2018-11-19 00:00:00+00:00,46.995,30.678
2018-11-19 06:00:00+00:00,45.903,30.880
2018-11-19 12:00:00+00:00,44.873,30.911
2018-11-19 18:00:00+00:00,44.515,30.828
2018-11-20 00:00:00+00:00,44.483,30.679
2018-11-20 06:00:00+00:00,45.142,30.487
2018-11-20 12:00:00+00:00,45.480,30.262
2018-11-20 18:00:00+00:00,45.675,29.908
2018-11-21 00:00:00+00:00,44.882,29.636
2018-11-21 06:00:00+00:00,43.780,29.361
2018-11-21 12:00:00+00:00,43.523,29.078
2018-11-21 18:00:00+00:00,42.983,28.769
2018-11-22 00:00:00+00:00,42.440,28.465
2018-11-22 06:00:00+00:00,41.920,28.104
2018-11-22 12:00:00+00:00,41.383,27.779
2018-11-22 18:00:00+00:00,40.230,27.515
2018-11-23 00:00:00+00:00,39.397,27.249
2018-11-23 06:00:00+00:00,38.370,26.995
2018-11-23 12:00:00+00:00,38.160,26.732
