65060001,2552023
SAO MATEUS DO SUL,RIO IGUACU
8628139,-50.38172,-25.8824
datahora,q_m3s,qc1_m3s
1951-09-19T10:00:00+00:00,17.64,17.64
1951-09-20T10:00:00+00:00,19.39,19.39
1951-09-21T10:00:00+00:00,20.25,20.25
1951-09-22T10:00:00+00:00,21.11,21.11
1951-09-23T10:00:00+00:00,20.25,20.25
1951-09-24T10:00:00+00:00,19.39,19.39
1951-09-25T10:00:00+00:00,18.53,18.53
1951-09-26T10:00:00+00:00,17.64,17.64
1951-09-27T10:00:00+00:00,16.72,16.72
1951-09-28T10:00:00+00:00,15.34,15.34
1951-09-29T10:00:00+00:00,14.88,14.88
1951-09-30T10:00:00+00:00,14.42,14.42
1951-10-01T10:00:00+00:00,13.96,13.96
1951-10-02T10:00:00+00:00,13.50,13.50
1951-10-03T10:00:00+00:00,13.50,13.50
1951-10-04T10:00:00+00:00,13.05,13.05
1951-10-05T10:00:00+00:00,13.50,13.50
1951-10-06T10:00:00+00:00,13.96,13.96
1951-10-07T10:00:00+00:00,14.88,14.88
1951-10-08T10:00:00+00:00,14.88,14.88
1951-10-09T10:00:00+00:00,14.42,14.42
1951-10-10T10:00:00+00:00,14.42,14.42
1951-10-11T10:00:00+00:00,14.88,14.88
1951-10-12T10:00:00+00:00,13.96,13.96
1951-10-13T10:00:00+00:00,13.50,13.50
1951-10-14T10:00:00+00:00,17.18,17.18
1951-10-15T10:00:00+00:00,32.41,32.41
1951-10-16T10:00:00+00:00,59.00,59.00
1951-10-17T10:00:00+00:00,72.40,72.40
1951-10-18T10:00:00+00:00,78.46,78.46
1951-10-19T10:00:00+00:00,96.60,96.60
1951-10-20T10:00:00+00:00,122.00,122.00
1951-10-21T10:00:00+00:00,146.60,146.60
1951-10-22T10:00:00+00:00,162.00,162.00
1951-10-23T10:00:00+00:00,170.00,170.00
1951-10-24T10:00:00+00:00,172.40,172.40
1951-10-25T10:00:00+00:00,176.40,176.40
1951-10-26T10:00:00+00:00,174.80,174.80
1951-10-27T10:00:00+00:00,175.60,175.60
1951-10-28T10:00:00+00:00,185.20,185.20
1951-10-29T10:00:00+00:00,199.60,199.60
1951-10-30T10:00:00+00:00,208.30,208.30
1951-10-31T10:00:00+00:00,216.00,216.00
1951-11-01T10:00:00+00:00,222.00,222.00
1951-11-02T10:00:00+00:00,223.20,223.20
1951-11-03T10:00:00+00:00,220.80,220.80
1951-11-04T10:00:00+00:00,210.50,210.50
1951-11-05T10:00:00+00:00,191.50,191.50
1951-11-06T10:00:00+00:00,164.40,164.40
1951-11-07T10:00:00+00:00,135.60,135.60
1951-11-08T10:00:00+00:00,108.70,108.70
1951-11-09T10:00:00+00:00,88.38,88.38
1951-11-10T10:00:00+00:00,71.80,71.80
1951-11-11T10:00:00+00:00,62.48,62.48
1951-11-12T10:00:00+00:00,55.58,55.58
1951-11-13T10:00:00+00:00,52.20,52.20
1951-11-14T10:00:00+00:00,54.44,54.44
1951-11-15T10:00:00+00:00,72.40,72.40
1951-11-16T10:00:00+00:00,96.60,96.60
1951-11-17T10:00:00+00:00,110.10,110.10
1951-11-18T10:00:00+00:00,111.50,111.50
1951-11-19T10:00:00+00:00,105.20,105.20
1951-11-20T10:00:00+00:00,93.55,93.55
1951-11-21T10:00:00+00:00,80.32,80.32
1951-11-22T10:00:00+00:00,71.20,71.20
1951-11-23T10:00:00+00:00,65.96,65.96
1951-11-24T10:00:00+00:00,67.12,67.12
1951-11-25T10:00:00+00:00,99.35,99.35
1951-11-26T10:00:00+00:00,131.60,131.60
1951-11-27T10:00:00+00:00,153.00,153.00
1951-11-28T10:00:00+00:00,168.40,168.40
1951-11-29T10:00:00+00:00,173.20,173.20
1951-11-30T10:00:00+00:00,166.00,166.00
1951-12-01T10:00:00+00:00,145.80,145.80
1951-12-02T10:00:00+00:00,125.20,125.20
1951-12-03T10:00:00+00:00,110.80,110.80
1951-12-04T10:00:00+00:00,99.35,99.35
1951-12-05T10:00:00+00:00,89.65,89.65
1951-12-06T10:00:00+00:00,84.04,84.04
1951-12-07T10:00:00+00:00,80.94,80.94
1951-12-08T10:00:00+00:00,84.04,84.04
1951-12-09T10:00:00+00:00,93.55,93.55
1951-12-10T10:00:00+00:00,105.90,105.90
1951-12-11T10:00:00+00:00,112.90,112.90
1951-12-12T10:00:00+00:00,110.80,110.80
1951-12-13T10:00:00+00:00,101.70,101.70
1951-12-14T10:00:00+00:00,91.60,91.60
1951-12-15T10:00:00+00:00,80.32,80.32
1951-12-16T10:00:00+00:00,71.80,71.80
1951-12-17T10:00:00+00:00,69.44,69.44
1951-12-18T10:00:00+00:00,68.86,68.86
1951-12-19T10:00:00+00:00,65.96,65.96
1951-12-20T10:00:00+00:00,61.32,61.32
1951-12-21T10:00:00+00:00,56.15,56.15
1951-12-22T10:00:00+00:00,54.44,54.44
1951-12-23T10:00:00+00:00,65.38,65.38
1951-12-24T10:00:00+00:00,90.95,90.95
1951-12-25T10:00:00+00:00,110.10,110.10
1951-12-26T10:00:00+00:00,112.90,112.90
1951-12-27T10:00:00+00:00,108.00,108.00
1951-12-28T10:00:00+00:00,99.35,99.35
1951-12-29T10:00:00+00:00,92.90,92.90
1951-12-30T10:00:00+00:00,89.00,89.00
1951-12-31T10:00:00+00:00,89.65,89.65
1952-01-01T10:00:00+00:00,87.76,87.76
1952-01-02T10:00:00+00:00,86.52,86.52
1952-01-03T10:00:00+00:00,85.28,85.28
1952-01-04T10:00:00+00:00,84.66,84.66
1952-01-05T10:00:00+00:00,81.56,81.56
1952-01-06T10:00:00+00:00,77.22,77.22
1952-01-07T10:00:00+00:00,72.40,72.40
1952-01-08T10:00:00+00:00,74.80,74.80
1952-01-09T10:00:00+00:00,78.46,78.46
1952-01-10T10:00:00+00:00,71.80,71.80
1952-01-11T10:00:00+00:00,64.80,64.80
1952-01-12T10:00:00+00:00,64.22,64.22
1952-01-13T10:00:00+00:00,63.64,63.64
1952-01-14T10:00:00+00:00,63.64,63.64
1952-01-15T10:00:00+00:00,63.06,63.06
1952-01-16T10:00:00+00:00,61.90,61.90
1952-01-17T10:00:00+00:00,60.74,60.74
1952-01-18T10:00:00+00:00,60.74,60.74
1952-01-19T10:00:00+00:00,62.48,62.48
1952-01-20T10:00:00+00:00,58.43,58.43
1952-01-21T10:00:00+00:00,50.55,50.55
1952-01-22T10:00:00+00:00,42.58,42.58
1952-01-23T10:00:00+00:00,39.00,39.00
1952-01-24T10:00:00+00:00,37.00,37.00
1952-01-25T10:00:00+00:00,39.50,39.50
1952-01-26T10:00:00+00:00,40.50,40.50
1952-01-27T10:00:00+00:00,41.50,41.50
1952-01-28T10:00:00+00:00,42.00,42.00
1952-01-29T10:00:00+00:00,41.00,41.00
1952-01-30T10:00:00+00:00,40.00,40.00
1952-01-31T10:00:00+00:00,38.50,38.50
1952-02-01T10:00:00+00:00,37.50,37.50
1952-02-02T10:00:00+00:00,38.50,38.50
1952-02-03T10:00:00+00:00,40.00,40.00
1952-02-04T10:00:00+00:00,65.38,65.38
1952-02-05T10:00:00+00:00,90.95,90.95
1952-02-06T10:00:00+00:00,97.15,97.15
1952-02-07T10:00:00+00:00,88.38,88.38
1952-02-08T10:00:00+00:00,78.46,78.46
1952-02-09T10:00:00+00:00,72.40,72.40
1952-02-10T10:00:00+00:00,72.40,72.40
1952-02-11T10:00:00+00:00,73.00,73.00
1952-02-12T10:00:00+00:00,73.00,73.00
1952-02-13T10:00:00+00:00,70.60,70.60
1952-02-14T10:00:00+00:00,65.96,65.96
1952-02-15T10:00:00+00:00,62.48,62.48
1952-02-16T10:00:00+00:00,59.00,59.00
1952-02-17T10:00:00+00:00,54.44,54.44
1952-02-18T10:00:00+00:00,50.55,50.55
1952-02-19T10:00:00+00:00,47.22,47.22
1952-02-20T10:00:00+00:00,44.32,44.32
1952-02-21T10:00:00+00:00,43.74,43.74
1952-02-22T10:00:00+00:00,42.00,42.00
1952-02-23T10:00:00+00:00,37.50,37.50
1952-02-24T10:00:00+00:00,34.96,34.96
1952-02-25T10:00:00+00:00,33.94,33.94
1952-02-26T10:00:00+00:00,36.49,36.49
1952-02-27T10:00:00+00:00,46.06,46.06
1952-02-28T10:00:00+00:00,55.58,55.58
1952-02-29T10:00:00+00:00,56.15,56.15
1952-03-01T10:00:00+00:00,54.44,54.44
1952-03-02T10:00:00+00:00,53.87,53.87
1952-03-03T10:00:00+00:00,54.44,54.44
1952-03-04T10:00:00+00:00,53.30,53.30
1952-03-05T10:00:00+00:00,48.35,48.35
1952-03-06T10:00:00+00:00,42.00,42.00
1952-03-07T10:00:00+00:00,37.50,37.50
1952-03-08T10:00:00+00:00,34.45,34.45
1952-03-09T10:00:00+00:00,32.92,32.92
1952-03-10T10:00:00+00:00,33.94,33.94
1952-03-11T10:00:00+00:00,38.00,38.00
1952-03-12T10:00:00+00:00,42.58,42.58
1952-03-13T10:00:00+00:00,44.32,44.32
1952-03-14T10:00:00+00:00,44.90,44.90
1952-03-15T10:00:00+00:00,44.90,44.90
1952-03-16T10:00:00+00:00,44.32,44.32
1952-03-17T10:00:00+00:00,43.16,43.16
1952-03-18T10:00:00+00:00,42.00,42.00
1952-03-19T10:00:00+00:00,41.50,41.50
1952-03-20T10:00:00+00:00,43.16,43.16
1952-03-21T10:00:00+00:00,47.80,47.80
1952-03-22T10:00:00+00:00,48.90,48.90
1952-03-23T10:00:00+00:00,47.80,47.80
1952-03-24T10:00:00+00:00,46.64,46.64
1952-03-25T10:00:00+00:00,49.45,49.45
1952-03-26T10:00:00+00:00,51.65,51.65
1952-03-27T10:00:00+00:00,49.45,49.45
1952-03-28T10:00:00+00:00,49.45,49.45
1952-03-29T10:00:00+00:00,47.80,47.80
1952-03-30T10:00:00+00:00,44.90,44.90
1952-03-31T10:00:00+00:00,42.00,42.00
1952-04-01T10:00:00+00:00,39.50,39.50
1952-04-02T10:00:00+00:00,37.50,37.50
1952-04-03T10:00:00+00:00,34.45,34.45
1952-04-04T10:00:00+00:00,32.41,32.41
1952-04-05T10:00:00+00:00,30.92,30.92
1952-04-06T10:00:00+00:00,30.43,30.43
1952-04-07T10:00:00+00:00,29.94,29.94
1952-04-08T10:00:00+00:00,28.47,28.47
1952-04-09T10:00:00+00:00,26.54,26.54
1952-04-10T10:00:00+00:00,26.08,26.08
1952-04-11T10:00:00+00:00,25.16,25.16
1952-04-12T10:00:00+00:00,25.16,25.16
1952-04-13T10:00:00+00:00,24.70,24.70
1952-04-14T10:00:00+00:00,24.70,24.70
1952-04-15T10:00:00+00:00,24.24,24.24
1952-04-16T10:00:00+00:00,23.78,23.78
1952-04-17T10:00:00+00:00,23.32,23.32
1952-04-18T10:00:00+00:00,23.78,23.78
1952-04-19T10:00:00+00:00,20.68,20.68
1952-04-20T10:00:00+00:00,19.82,19.82
1952-04-21T10:00:00+00:00,18.96,18.96
1952-04-22T10:00:00+00:00,18.53,18.53
1952-04-23T10:00:00+00:00,17.64,17.64
1952-04-24T10:00:00+00:00,17.18,17.18
1952-04-25T10:00:00+00:00,16.72,16.72
1952-04-26T10:00:00+00:00,16.26,16.26
1952-04-27T10:00:00+00:00,16.26,16.26
1952-04-28T10:00:00+00:00,16.26,16.26
1952-04-29T10:00:00+00:00,15.80,15.80
1952-04-30T10:00:00+00:00,15.34,15.34
1952-05-01T10:00:00+00:00,15.34,15.34
1952-05-02T10:00:00+00:00,15.34,15.34
1952-05-03T10:00:00+00:00,15.34,15.34
1952-05-04T10:00:00+00:00,14.88,14.88
1952-05-05T10:00:00+00:00,14.88,14.88
1952-05-06T10:00:00+00:00,14.42,14.42
1952-05-07T10:00:00+00:00,14.42,14.42
1952-05-08T10:00:00+00:00,14.42,14.42
1952-05-09T10:00:00+00:00,13.96,13.96
1952-05-10T10:00:00+00:00,13.96,13.96
1952-05-11T10:00:00+00:00,13.50,13.50
1952-05-12T10:00:00+00:00,13.50,13.50
1952-05-13T10:00:00+00:00,13.50,13.50
1952-05-14T10:00:00+00:00,13.50,13.50
1952-05-15T10:00:00+00:00,13.50,13.50
1952-05-16T10:00:00+00:00,13.05,13.05
1952-05-17T10:00:00+00:00,14.42,14.42
1952-05-18T10:00:00+00:00,13.05,13.05
1952-05-19T10:00:00+00:00,13.05,13.05
1952-05-20T10:00:00+00:00,13.05,13.05
1952-05-21T10:00:00+00:00,12.60,12.60
1952-05-22T10:00:00+00:00,12.60,12.60
1952-05-23T10:00:00+00:00,12.60,12.60
1952-05-24T10:00:00+00:00,13.05,13.05
1952-05-25T10:00:00+00:00,13.96,13.96
1952-05-26T10:00:00+00:00,15.34,15.34
1952-05-27T10:00:00+00:00,15.34,15.34
1952-05-28T10:00:00+00:00,16.26,16.26
1952-05-29T10:00:00+00:00,17.18,17.18
1952-05-30T10:00:00+00:00,17.18,17.18
1952-05-31T10:00:00+00:00,16.72,16.72
1952-06-01T10:00:00+00:00,16.26,16.26
1952-06-02T10:00:00+00:00,15.34,15.34
1952-06-03T10:00:00+00:00,15.34,15.34
1952-06-04T10:00:00+00:00,14.88,14.88
1952-06-05T10:00:00+00:00,13.96,13.96
1952-06-06T10:00:00+00:00,13.96,13.96
1952-06-07T10:00:00+00:00,13.96,13.96
1952-06-08T10:00:00+00:00,14.42,14.42
1952-06-09T10:00:00+00:00,17.18,17.18
1952-06-10T10:00:00+00:00,20.25,20.25
1952-06-11T10:00:00+00:00,20.68,20.68
1952-06-12T10:00:00+00:00,18.53,18.53
1952-06-13T10:00:00+00:00,18.53,18.53
1952-06-14T10:00:00+00:00,21.11,21.11
1952-06-15T10:00:00+00:00,27.98,27.98
1952-06-16T10:00:00+00:00,39.00,39.00
1952-06-17T10:00:00+00:00,68.86,68.86
1952-06-18T10:00:00+00:00,108.00,108.00
1952-06-19T10:00:00+00:00,131.60,131.60
1952-06-20T10:00:00+00:00,142.90,142.90
1952-06-21T10:00:00+00:00,142.20,142.20
1952-06-22T10:00:00+00:00,133.20,133.20
1952-06-23T10:00:00+00:00,122.00,122.00
1952-06-24T10:00:00+00:00,113.60,113.60
1952-06-25T10:00:00+00:00,108.70,108.70
1952-06-26T10:00:00+00:00,106.60,106.60
1952-06-27T10:00:00+00:00,108.00,108.00
1952-06-28T10:00:00+00:00,108.70,108.70
1952-06-29T10:00:00+00:00,112.20,112.20
1952-06-30T10:00:00+00:00,111.50,111.50
1952-07-01T10:00:00+00:00,105.20,105.20
1952-07-02T10:00:00+00:00,88.38,88.38
1952-07-03T10:00:00+00:00,63.06,63.06
1952-07-04T10:00:00+00:00,46.64,46.64
1952-07-05T10:00:00+00:00,40.00,40.00
1952-07-06T10:00:00+00:00,37.50,37.50
1952-07-07T10:00:00+00:00,35.47,35.47
1952-07-08T10:00:00+00:00,33.43,33.43
1952-07-09T10:00:00+00:00,31.90,31.90
1952-07-10T10:00:00+00:00,30.43,30.43
1952-07-11T10:00:00+00:00,29.45,29.45
1952-07-12T10:00:00+00:00,28.47,28.47
1952-07-13T10:00:00+00:00,27.98,27.98
1952-07-14T10:00:00+00:00,28.96,28.96
1952-07-15T10:00:00+00:00,29.45,29.45
1952-07-16T10:00:00+00:00,28.47,28.47
1952-07-17T10:00:00+00:00,27.49,27.49
1952-07-18T10:00:00+00:00,26.54,26.54
1952-07-19T10:00:00+00:00,26.08,26.08
1952-07-20T10:00:00+00:00,26.08,26.08
1952-07-21T10:00:00+00:00,25.16,25.16
1952-07-22T10:00:00+00:00,33.43,33.43
1952-07-23T10:00:00+00:00,33.43,33.43
1952-07-24T10:00:00+00:00,37.00,37.00
1952-07-25T10:00:00+00:00,41.00,41.00
1952-07-26T10:00:00+00:00,46.06,46.06
1952-07-27T10:00:00+00:00,46.06,46.06
1952-07-28T10:00:00+00:00,43.74,43.74
1952-07-29T10:00:00+00:00,40.00,40.00
1952-07-30T10:00:00+00:00,35.98,35.98
1952-07-31T10:00:00+00:00,31.90,31.90
1952-08-01T10:00:00+00:00,29.45,29.45
1952-08-02T10:00:00+00:00,27.49,27.49
1952-08-03T10:00:00+00:00,26.54,26.54
1952-08-04T10:00:00+00:00,25.62,25.62
1952-08-05T10:00:00+00:00,24.70,24.70
1952-08-06T10:00:00+00:00,23.32,23.32
1952-08-07T10:00:00+00:00,22.86,22.86
1952-08-08T10:00:00+00:00,22.40,22.40
1952-08-09T10:00:00+00:00,21.97,21.97
1952-08-10T10:00:00+00:00,21.54,21.54
1952-08-11T10:00:00+00:00,21.54,21.54
1952-08-12T10:00:00+00:00,21.11,21.11
1952-08-13T10:00:00+00:00,20.68,20.68
1952-08-14T10:00:00+00:00,20.25,20.25
1952-08-15T10:00:00+00:00,19.82,19.82
1952-08-16T10:00:00+00:00,19.82,19.82
1952-08-17T10:00:00+00:00,19.39,19.39
1952-08-18T10:00:00+00:00,19.39,19.39
1952-08-19T10:00:00+00:00,19.39,19.39
1952-08-20T10:00:00+00:00,18.96,18.96
1952-08-21T10:00:00+00:00,18.53,18.53
1952-08-22T10:00:00+00:00,18.10,18.10
1952-08-23T10:00:00+00:00,18.10,18.10
1952-08-24T10:00:00+00:00,18.10,18.10
1952-08-25T10:00:00+00:00,18.53,18.53
1952-08-26T10:00:00+00:00,18.96,18.96
1952-08-27T10:00:00+00:00,18.96,18.96
1952-08-28T10:00:00+00:00,18.96,18.96
1952-08-29T10:00:00+00:00,18.96,18.96
1952-08-30T10:00:00+00:00,18.96,18.96
1952-08-31T10:00:00+00:00,18.96,18.96
1952-09-01T10:00:00+00:00,18.10,18.10
1952-09-02T10:00:00+00:00,18.10,18.10
1952-09-03T10:00:00+00:00,18.53,18.53
1952-09-04T10:00:00+00:00,21.54,21.54
1952-09-05T10:00:00+00:00,28.47,28.47
1952-09-06T10:00:00+00:00,37.50,37.50
1952-09-07T10:00:00+00:00,44.90,44.90
1952-09-08T10:00:00+00:00,53.87,53.87
1952-09-09T10:00:00+00:00,59.58,59.58
1952-09-10T10:00:00+00:00,60.74,60.74
1952-09-11T10:00:00+00:00,59.58,59.58
1952-09-12T10:00:00+00:00,55.58,55.58
1952-09-13T10:00:00+00:00,50.55,50.55
1952-09-14T10:00:00+00:00,45.48,45.48
1952-09-15T10:00:00+00:00,41.00,41.00
1952-09-16T10:00:00+00:00,46.64,46.64
1952-09-17T10:00:00+00:00,76.00,76.00
1952-09-18T10:00:00+00:00,125.20,125.20
1952-09-19T10:00:00+00:00,164.40,164.40
1952-09-20T10:00:00+00:00,182.50,182.50
1952-09-21T10:00:00+00:00,192.40,192.40
1952-09-22T10:00:00+00:00,202.30,202.30
1952-09-23T10:00:00+00:00,213.80,213.80
1952-09-24T10:00:00+00:00,219.60,219.60
1952-09-25T10:00:00+00:00,219.60,219.60
1952-09-26T10:00:00+00:00,209.40,209.40
1952-09-27T10:00:00+00:00,187.90,187.90
1952-09-28T10:00:00+00:00,152.20,152.20
1952-09-29T10:00:00+00:00,129.20,129.20
1952-09-30T10:00:00+00:00,124.40,124.40
1952-10-01T10:00:00+00:00,128.40,128.40
1952-10-02T10:00:00+00:00,129.20,129.20
1952-10-03T10:00:00+00:00,126.80,126.80
1952-10-04T10:00:00+00:00,117.10,117.10
1952-10-05T10:00:00+00:00,105.20,105.20
1952-10-06T10:00:00+00:00,95.50,95.50
1952-10-07T10:00:00+00:00,87.76,87.76
1952-10-08T10:00:00+00:00,87.76,87.76
1952-10-09T10:00:00+00:00,98.25,98.25
1952-10-10T10:00:00+00:00,107.30,107.30
1952-10-11T10:00:00+00:00,112.90,112.90
1952-10-12T10:00:00+00:00,106.60,106.60
1952-10-13T10:00:00+00:00,101.00,101.00
1952-10-14T10:00:00+00:00,110.10,110.10
1952-10-15T10:00:00+00:00,124.40,124.40
1952-10-16T10:00:00+00:00,141.50,141.50
1952-10-17T10:00:00+00:00,153.00,153.00
1952-10-18T10:00:00+00:00,158.40,158.40
1952-10-19T10:00:00+00:00,163.60,163.60
1952-10-20T10:00:00+00:00,165.20,165.20
1952-10-21T10:00:00+00:00,167.60,167.60
1952-10-22T10:00:00+00:00,170.00,170.00
1952-10-23T10:00:00+00:00,167.60,167.60
1952-10-24T10:00:00+00:00,153.00,153.00
1952-10-25T10:00:00+00:00,139.40,139.40
1952-10-26T10:00:00+00:00,113.60,113.60
1952-10-27T10:00:00+00:00,100.45,100.45
1952-10-28T10:00:00+00:00,96.60,96.60
1952-10-29T10:00:00+00:00,94.20,94.20
1952-10-30T10:00:00+00:00,92.90,92.90
